author-pid,degree_centrality,eigenvector_centrality,betweeness_centrality,closeness_centrality
229/1241,0.005152556071933724,0.004712934731011301,,0.26553990610328637
221/5965,0.005152556071933724,0.004712934731011301,,0.26553990610328637
79/5433,0.005152556071933724,0.004712934731011301,,0.26553990610328637
13/3479-19,0.005152556071933724,0.004712934731011301,,0.26553990610328637
31/6313,0.005152556071933724,0.004712934731011301,,0.26553990610328637
236/5018,0.005152556071933724,0.004712934731011301,,0.26553990610328637
180/6137,0.005152556071933724,0.004712934731011301,,0.26553990610328637
35/4145-4,0.005152556071933724,0.004712934731011301,,0.26553990610328637
60/1529-1,0.005152556071933724,0.004712934731011301,,0.26553990610328637
236/4872,0.005152556071933724,0.004712934731011301,,0.26553990610328637
236/5238,0.005152556071933724,0.004712934731011301,,0.26553990610328637
46/140,0.005152556071933724,0.004712934731011301,,0.26553990610328637
232/3139,0.005152556071933724,0.004712934731011301,,0.26553990610328637
22/4544,0.005152556071933724,0.004712934731011301,,0.26553990610328637
17/6484,0.005051525560719337,0.00017513186692641743,0.0025866352538647655,0.325228363015049
56/432,0.005051525560719337,9.513037978610314e-05,0.002122066604650267,0.3089263420724095
95/5912,0.005051525560719337,9.3483856602986e-05,0.0017552971286405935,0.3181613629058181
67/764,0.005051525560719337,1.6436513255330736e-05,0.0014843068898008382,0.2798654112590833
21/1136,0.005051525560719337,2.9995545223130088e-06,0.0015111830013925917,0.26710924006908465
27/2403,0.005051525560719337,4.651978444214891e-06,0.0007260427815152729,0.2639748239812247
1214889,0.005051525560719337,0.01080301252172124,3.1873918556919856e-05,0.24535832031927815
38/5125,0.0049504950495049506,0.0002179640461349353,0.0033418897754908983,0.30857962339443823
k/AlexChiChungKot,0.0049504950495049506,0.0003253651957742914,0.006649827688366077,0.34179357021996615
350390,0.0049504950495049506,3.125063959329247e-05,0.00025519871987089596,0.27614105568574937
214/2295,0.0049504950495049506,1.5590324683903815e-05,4.1038287427388955e-06,0.2628531973656257
07/1560,0.0049504950495049506,2.0197710834192713e-05,0.001359814306030804,0.29878048780487804
42/6896,0.0049504950495049506,8.76743780164542e-06,0.00010361855588325155,0.26903318746432553
40/1491,0.0048494645382905635,0.041502136673137346,0.0015889507209093635,0.2878078567066965
49/5139,0.0048494645382905635,0.00010114354504364629,0.00354973516018375,0.29717476806677273
29/4867-20,0.0047484340270761765,5.7147179153739316e-05,0.0010033483194137687,0.3114635451084049
97/6505,0.0047484340270761765,1.4724790558478361e-05,2.0038965400583544e-06,0.26281830009824486
45/1224,0.0047484340270761765,4.275359552241333e-05,4.954992494851276e-05,0.2691795164667809
98/5684,0.0047484340270761765,0.041437119455750134,0.0026467458395487025,0.28719823584029713
27/2098,0.0047484340270761765,0.00016674274770286118,0.0017551668773466416,0.30347999386785224
35/203,0.0047484340270761765,7.505663911862138e-06,0.0008953719417887429,0.2746240497197714
35/11103,0.0047484340270761765,7.47652963058613e-05,0.001415606281791221,0.30667699457784664
04/1538,0.0047484340270761765,5.516112950021155e-05,0.0017631381593096092,0.2806032772013381
38/803,0.00464740351586179,0.0001158331324183233,0.0023117756323333145,0.29559504255636854
23/6574,0.00464740351586179,4.292006940930812e-05,0.0005801320108755853,0.3023859713439037
61/3119,0.00464740351586179,3.37027803088492e-05,0.004488143747883016,0.30686715237947604
10/4661-12,0.00464740351586179,8.331894953229482e-06,0.005912587487920505,0.2938312652140355
98/153,0.004546373004647403,0.00011482644086008992,0.0019205559668011424,0.3068956963909215
2931407,0.004546373004647403,2.1266489154508984e-05,0.004179267039393744,0.2554058935851783
123/5110,0.004546373004647403,0.00015462815546779703,0.005131598774001673,0.33495769881556686
61/5339,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
87/10649,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
201/7499,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
14/4834-19,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
57/9235,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
158/4101,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
2505596,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
2913054,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
65/6731,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
130/7964,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
21/10462,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
206/8859,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
81/10013,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
54/4084,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
64/1770,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
218/6679,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
74/4623,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
93/9671,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
35/6336,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
148/3800,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
239/6504,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
131/7095,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
226/2057,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
78/7768,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
08/1563,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
173/6633,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
72/3130,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
61/8329,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
85/2699,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
89/6736,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
84/366,0.004546373004647403,1.4514002676372223e-05,,0.26280434378567824
97/6785,0.004546373004647403,0.0009760479946464978,0.005115323601634351,0.31191504112438156
28/2295,0.004546373004647403,0.0010008214953417692,0.00010110375092071391,0.302109086469493
181/2839,0.004546373004647403,0.004947508602208339,0.000698098725318932,0.2668212206167781
52/9457,0.004445342493433016,1.2189194624671896e-05,0.0015015683687292117,0.301299808225016
00/4516,0.004445342493433016,9.678455494911943e-05,0.0061712733440108,0.3309039850227333
g/WenGao,0.004445342493433016,0.00032158490693539395,0.0019168865631014609,0.32878259425344625
27/2376,0.004445342493433016,3.613532369827378e-05,0.002179148528014026,0.2878915680172188
230/2044,0.004445342493433016,0.04141165705037082,,0.26643337819650065
55/11454,0.004445342493433016,0.04141165705037082,,0.26643337819650065
77/2107,0.004445342493433016,0.04141165705037082,,0.26643337819650065
140/7811,0.004445342493433016,0.04141165705037082,,0.26643337819650065
230/3630,0.004445342493433016,0.04141165705037082,,0.26643337819650065
32/6735,0.004445342493433016,0.04141165705037082,,0.26643337819650065
2453821,0.004445342493433016,0.04141165705037082,,0.26643337819650065
263/1603,0.004445342493433016,0.04141165705037082,,0.26643337819650065
216/4089,0.004445342493433016,0.04141165705037082,,0.26643337819650065
263/1688,0.004445342493433016,0.04141165705037082,,0.26643337819650065
60/10346,0.004445342493433016,0.04141165705037082,,0.26643337819650065
35/1964,0.004445342493433016,0.04141165705037082,,0.26643337819650065
318340,0.004445342493433016,0.04141165705037082,,0.26643337819650065
263/1072,0.004445342493433016,0.04141165705037082,,0.26643337819650065
96/9913,0.004445342493433016,0.04141165705037082,,0.26643337819650065
39/8776,0.004445342493433016,0.04141165705037082,,0.26643337819650065
t/ChewLimTan,0.004445342493433016,4.470371538020718e-05,0.0012964664048242167,0.2851709931141779
95/6812,0.00434431198221863,5.443209895762911e-05,0.00820624512887906,0.31814091025970687
148/9588,0.00434431198221863,1.1319623898142807e-05,0.00013560105218200568,0.2761256486079339
54/2865,0.00434431198221863,8.27784568124386e-05,0.0005785100578380338,0.3175183652519809
40/3865,0.00434431198221863,4.6444218175228905e-05,0.0002070034024387735,0.2726120965076567
45/5296,0.00434431198221863,2.1707480428057946e-05,0.0018104379695183742,0.2640381999093019
442491,0.00434431198221863,3.3429147735290745e-05,0.003143962752802187,0.298195402645136
95/2446,0.004243281471004243,3.0784100379847035e-05,0.0025247008226817707,0.2635530940462243
g/XianfengGu,0.004243281471004243,3.362199229508352e-05,0.0005031754998443687,0.27750364472356176
155/3173,0.004243281471004243,3.8604440986965835e-05,0.0014804680878463278,0.2591845819476813
45/5411,0.004243281471004243,3.110612569621346e-05,0.0011744517091503335,0.27858932139942016
57/5272-2,0.004243281471004243,0.0015314421161151221,0.00046579143117228945,0.304563217329764
92/249,0.004142250959789856,5.189708837907305e-05,0.004240327017587886,0.2852778418261471
94/7837,0.004142250959789856,6.085701191734249e-06,0.0023669334291801323,0.28217920574735583
85/3079,0.004142250959789856,1.8919661201014065e-05,0.001680649967546676,0.27918652864355625
14/6306,0.004142250959789856,1.166117311480691e-06,1.7754712669732655e-05,0.24391325776244455
56/1673,0.004142250959789856,0.00010719112516232783,0.0008866668384061455,0.2904854140987263
d/LingyuDuan,0.004142250959789856,0.0014185517828738414,0.0013476760276720527,0.32601034221534203
20/2970,0.004142250959789856,3.0128569467386524e-06,0.00047063543448221004,0.2404995626397123
w/RaymondChiWingWong,0.004142250959789856,2.0431072881072333e-05,0.0022497682286011433,0.28254167618177667
41/8030,0.00404122044857547,4.718864453445118e-05,0.00638445850122114,0.3045257360858998
24/2670,0.00404122044857547,3.6127490141446915e-05,0.0025273732507965054,0.32219003287653397
23/3610,0.00404122044857547,5.386237091024539e-05,0.0002177698777847454,0.3002214201219327
68/6526,0.00404122044857547,3.86246577216758e-05,0.0012196523294656684,0.3025800929322573
52/6482,0.00404122044857547,3.070384012494431e-05,0.003711933836438172,0.316331096196868
1255006,0.003940189937361083,1.1437452694091723e-06,1.5021658784119367e-05,0.24390123700162633
145/4239,0.003940189937361083,8.877660665200046e-05,0.0003491810500946594,0.30334978086977843
173/5360,0.003940189937361083,0.00013372359293293667,0.0005110775157090332,0.3097093150599205
92/3836,0.003940189937361083,3.6555970063309545e-05,1.4327345845683387e-05,0.2686534755584507
00/3188,0.003940189937361083,0.003195088384687178,3.7179475957362536e-05,0.2545454545454545
16/6533,0.003940189937361083,8.242437854460072e-05,0.00034660527925412616,0.27122266673973805
08/2489-1,0.003839159426146696,2.5939077846050552e-05,0.0010311421474957447,0.2814330395223202
133/4527,0.003839159426146696,0.00017716348551596612,0.0015801471649162435,0.3051077340402577
53/1471,0.003839159426146696,6.499275079437528e-05,0.0023731663737360693,0.31306933198380565
142/3689,0.003839159426146696,5.325919541846815e-05,0.0015926452372404258,0.30962212212212215
224657,0.003839159426146696,6.706791760257009e-05,0.0010465374409647282,0.29231269011547206
228/2441,0.003839159426146696,2.4625412082747035e-06,3.143729056214773e-05,0.23280099724815956
92/6630,0.003839159426146696,8.877494730687154e-05,6.923089023301159e-05,0.2843925985518906
47/5905,0.003839159426146696,3.502473685358829e-06,0.00026186629667081116,0.2556895972720932
84/10716,0.003839159426146696,7.5731290087422725e-06,0.00019219797894396085,0.2755414509214409
w/LeiWang20,0.0037381289149323095,9.208857597438272e-06,1.6302847671659462e-05,0.26642620656240745
42/312,0.0037381289149323095,5.378049952037876e-05,0.00010584185964857107,0.30019410408831737
r/IanDReid1,0.0037381289149323095,6.325645123054804e-06,1.244363204162737e-05,0.2467406207154431
58/9145-1,0.0037381289149323095,0.00020794674080003322,0.00047359366967184333,0.3049761207826221
n/KingNgiNgan,0.003637098403717923,0.0001525857370153693,0.0005693089534260379,0.30171310126196427
16/0-8,0.003637098403717923,3.581101626390439e-05,0.000941598639910836,0.30619315721091384
48/9230,0.003637098403717923,7.457636106110542e-06,1.6743372329114648e-05,0.26499250374812594
21/4791,0.003637098403717923,8.900443507111676e-06,0.0023195580642680893,0.2901703262877078
94/190-2,0.003637098403717923,9.242650913310565e-06,0.001203759173532225,0.28554943311311776
264/0168,0.003637098403717923,2.4517722793103655e-06,9.23026532503026e-06,0.2327900468026059
71/6948,0.003637098403717923,1.1101533866246972e-05,0.00010126485906116767,0.27338765363900014
78/6459,0.003637098403717923,2.2412682112648007e-05,0.0026210733480330674,0.2667349358628867
2248435,0.003637098403717923,8.45308008787802e-05,8.684093140752499e-05,0.2848755216577925
33/1678,0.003637098403717923,7.754444712079986e-06,2.6370960851052006e-05,0.2616857021996616
161/0817,0.003637098403717923,5.515932466001497e-07,1.3898377204095534e-06,0.2105823032572389
48/6697,0.003637098403717923,5.515932466001497e-07,1.3898377204095534e-06,0.2105823032572389
30/4561,0.003637098403717923,5.515932466001497e-07,1.3898377204095534e-06,0.2105823032572389
53/6044,0.003637098403717923,1.8567692338950017e-08,2.7534906090964174e-06,0.18065999853982623
33/291,0.003536067892503536,5.553961221575897e-05,2.731749004955123e-05,0.30106153237825833
32/10216,0.003536067892503536,2.2142670287250767e-06,0.000725220329813117,0.25110355675072304
218/3589,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
232/2312,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
86/7576,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
23/4197,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
13/7763,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
264/0161,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
264/0146,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
254/1162,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
30/7164,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
35/111,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
41/7736,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
254/1041,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
157/5127-1,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
83/5831,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
89/6473,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
139/5833,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
244/9896,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
171/7773,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
120/3909,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
19/10892,0.003536067892503536,2.446050035910584e-06,,0.23278457196613359
