author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year
Lei Feng,76/847,journals/corr/abs-2007-08929,2,191/9417,72,2,0.2788011942989127,0.0008463518707902811,2020.0
Lei Feng,76/847,journals/corr/abs-2010-01875,2,42/3241,72,3,0.2788011942989127,0.0008463518707902811,2020.0
Lei Feng,76/847,journals/corr/abs-2007-08929,2,61/6904,72,2,0.2788011942989127,0.0008463518707902811,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,76/847,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,241/0472-3,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,42/3241,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,26/3367-1,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,61/6904,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,35/1228,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Jiaqi Lv,191/9417,journals/corr/abs-2007-08929,1,42/6178-1,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2007-08929,1,191/9417,32,2,0.2609819121447028,0.0003761563870179027,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2010-01875,1,42/3241,32,3,0.2609819121447028,0.0003761563870179027,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2007-08929,1,61/6904,32,2,0.2609819121447028,0.0003761563870179027,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,76/847,21,3,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2007-08929,1,191/9417,21,2,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,241/0472-3,21,3,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,26/3367-1,21,3,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2007-08929,1,61/6904,21,2,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,35/1228,21,3,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,42/6178-1,21,3,0.2553004900696414,0.00024685262898049864,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2007-08929,1,191/9417,37,2,0.2609956755616496,0.00043493082248945,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2010-01875,1,42/3241,37,3,0.2609956755616496,0.00043493082248945,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2007-08929,1,61/6904,37,2,0.2609956755616496,0.00043493082248945,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,76/847,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,191/9417,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,241/0472-3,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,42/3241,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,26/3367-1,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,35/1228,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Xin Geng,61/6904,journals/corr/abs-2007-08929,1,42/6178-1,14,2,0.2552873207469308,0.00016456841932033242,2020.0
Masashi Sugiyama,35/1228,journals/corr/abs-2007-08929,1,191/9417,32,2,0.2686534755584507,0.0003761563870179027,2020.0
Masashi Sugiyama,35/1228,journals/corr/abs-2010-01875,1,42/3241,32,3,0.2686534755584507,0.0003761563870179027,2020.0
Masashi Sugiyama,35/1228,journals/corr/abs-2007-08929,1,61/6904,32,2,0.2686534755584507,0.0003761563870179027,2020.0
Qingyu Guo,74/4904,journals/corr/abs-2008-09368,1,89/3991,80,2,0.2879083161232147,0.0009403909675447567,2020.0
Qingyu Guo,74/4904,journals/corr/abs-2008-09368,1,260/0773,80,2,0.2879083161232147,0.0009403909675447567,2020.0
Qingyu Guo,74/4904,journals/corr/abs-2008-09368,1,273/3953,80,2,0.2879083161232147,0.0009403909675447567,2020.0
Qingyu Guo,74/4904,journals/corr/abs-2008-09368,1,09/1365,80,2,0.2879083161232147,0.0009403909675447567,2020.0
Qingyu Guo,74/4904,journals/corr/abs-2008-09368,1,37/4983,80,2,0.2879083161232147,0.0009403909675447567,2020.0
Qingyu Guo,74/4904,conf/ijcai/GuoAZM16,1,42/6178-1,80,16,0.2879083161232147,0.0009403909675447567,2016.0
Haipeng Chen 0001,53/8073-1,journals/corr/abs-2006-04201,1,89/3991,32,2,0.2993678734537096,0.0003761563870179027,2020.0
Haipeng Chen 0001,53/8073-1,conf/kdd/AnCPS16,1,42/6178-1,32,9,0.2993678734537096,0.0003761563870179027,2016.0
Lei Feng,76/847,journals/corr/abs-2010-01875,2,14/4965,72,1,0.2788011942989127,0.0008463518707902811,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2010-01875,1,257/5650,32,1,0.2609819121447028,0.0003761563870179027,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2010-01875,1,14/4965,32,1,0.2609819121447028,0.0003761563870179027,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,257/5650,21,1,0.2553004900696414,0.00024685262898049864,2020.0
Miao Xu,42/3241,journals/corr/abs-2010-01875,1,14/4965,21,1,0.2553004900696414,0.00024685262898049864,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2010-01875,1,257/5650,37,1,0.2609956755616496,0.00043493082248945,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2010-01875,1,14/4965,37,1,0.2609956755616496,0.00043493082248945,2020.0
Masashi Sugiyama,35/1228,journals/corr/abs-2010-01875,1,257/5650,32,1,0.2686534755584507,0.0003761563870179027,2020.0
Masashi Sugiyama,35/1228,journals/corr/abs-2010-01875,1,14/4965,32,1,0.2686534755584507,0.0003761563870179027,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2012-00925,1,77/7826,32,1,0.2609819121447028,0.0003761563870179027,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2012-00925,1,68/1974-2,32,1,0.2609819121447028,0.0003761563870179027,2020.0
Bo Han 0003,241/0472-3,journals/corr/abs-2012-00925,1,34/10089,32,1,0.2609819121447028,0.0003761563870179027,2020.0
Lei Feng,76/847,journals/corr/abs-2012-00925,2,77/7826,72,1,0.2788011942989127,0.0008463518707902811,2020.0
Lei Feng,76/847,journals/corr/abs-2012-00925,2,68/1974-2,72,1,0.2788011942989127,0.0008463518707902811,2020.0
Lei Feng,76/847,journals/corr/abs-2012-00925,2,34/10089,72,1,0.2788011942989127,0.0008463518707902811,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2012-00925,1,77/7826,37,1,0.2609956755616496,0.00043493082248945,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2012-00925,1,68/1974-2,37,1,0.2609956755616496,0.00043493082248945,2020.0
Gang Niu 0001,26/3367-1,journals/corr/abs-2012-00925,1,34/10089,37,1,0.2609956755616496,0.00043493082248945,2020.0
Hongxin Wei,150/6350,journals/corr/abs-2012-12620,1,254/1228,13,2,0.2560865178132519,0.00015281353222602298,2020.0
Lei Feng,76/847,journals/corr/abs-2012-05273,2,254/1228,72,1,0.2788011942989127,0.0008463518707902811,2020.0
Hongxin Wei,150/6350,journals/corr/abs-2012-12620,1,166/0196,13,1,0.2560865178132519,0.00015281353222602298,2020.0
Hongxin Wei,150/6350,journals/corr/abs-2012-12620,1,44/5733,13,1,0.2560865178132519,0.00015281353222602298,2020.0
Qingyu Guo,74/4904,conf/aaai/ZhangGATJ19,1,131/9490-1,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,journals/corr/abs-1903-02917,1,46/8333,80,10,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,conf/aaai/ZhangGATJ19,1,j/NicholasRJennings,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Long Tran-Thanh,46/8333,conf/ijcai/ZhangATWGJ17,1,131/9490-1,59,2,0.2857885315008373,0.0006935383385642581,2017.0
Long Tran-Thanh,46/8333,journals/corr/abs-1903-02917,1,74/4904,59,10,0.2857885315008373,0.0006935383385642581,2019.0
Long Tran-Thanh,46/8333,conf/ijcai/ZhangATWGJ17,1,j/NicholasRJennings,59,4,0.2857885315008373,0.0006935383385642581,2017.0
Long Tran-Thanh,46/8333,conf/atal/GuoAVTGM16,1,42/6178-1,59,11,0.2857885315008373,0.0006935383385642581,2016.0
Qingyu Guo,74/4904,journals/corr/abs-1903-02917,1,133/1975,80,8,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,journals/corr/abs-1811-03823,1,57/2878,80,3,0.2879083161232147,0.0009403909675447567,2018.0
Qingyu Guo,74/4904,journals/corr/abs-1811-03823,1,67/2667,80,4,0.2879083161232147,0.0009403909675447567,2018.0
Jiarui Gan,133/1975,journals/corr/abs-1903-02917,1,74/4904,86,8,0.2860445626101783,0.0010109202901106135,2019.0
Jiarui Gan,133/1975,journals/corr/abs-1811-03823,1,57/2878,86,3,0.2860445626101783,0.0010109202901106135,2018.0
Jiarui Gan,133/1975,journals/corr/abs-1903-02917,1,46/8333,86,9,0.2860445626101783,0.0010109202901106135,2019.0
Jiarui Gan,133/1975,journals/corr/abs-1811-03823,1,67/2667,86,3,0.2860445626101783,0.0010109202901106135,2018.0
Jiarui Gan,133/1975,conf/ijcai/GanAWSS13,1,42/6178-1,86,18,0.2860445626101783,0.0010109202901106135,2013.0
Long Tran-Thanh,46/8333,journals/corr/abs-1903-02917,1,133/1975,59,9,0.2857885315008373,0.0006935383385642581,2019.0
Long Tran-Thanh,46/8333,journals/corr/abs-1811-03823,1,57/2878,59,3,0.2857885315008373,0.0006935383385642581,2018.0
Long Tran-Thanh,46/8333,journals/corr/abs-1811-03823,1,67/2667,59,3,0.2857885315008373,0.0006935383385642581,2018.0
Lei Feng,76/847,journals/corr/abs-1902-03047,2,186/3430,72,2,0.2788011942989127,0.0008463518707902811,2019.0
Haipeng Chen 0001,53/8073-1,conf/icdm/ChenJQTLAZY19,1,82/7122,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Haipeng Chen 0001,53/8073-1,conf/icdm/ChenJQTLAZY19,1,49/7790,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Haipeng Chen 0001,53/8073-1,conf/icdm/ChenJQTLAZY19,1,1606763,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Haipeng Chen 0001,53/8073-1,conf/icdm/ChenJQTLAZY19,1,17/5705,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Haipeng Chen 0001,53/8073-1,conf/icdm/ChenJQTLAZY19,1,1381774,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Haipeng Chen 0001,53/8073-1,conf/icdm/ChenJQTLAZY19,1,1298133,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Haipeng Chen 0001,53/8073-1,conf/ijcai/QiuCA19,1,1193188,32,1,0.2993678734537096,0.0003761563870179027,2019.0
Jiarui Gan,133/1975,journals/corr/abs-1903-02917,1,w/MichaelWooldridge,86,4,0.2860445626101783,0.0010109202901106135,2019.0
Qingyu Guo,74/4904,journals/corr/abs-1903-02917,1,w/MichaelWooldridge,80,4,0.2879083161232147,0.0009403909675447567,2019.0
Long Tran-Thanh,46/8333,journals/corr/abs-1903-02917,1,w/MichaelWooldridge,59,4,0.2857885315008373,0.0006935383385642581,2019.0
Michael J. Wooldridge,w/MichaelWooldridge,journals/corr/abs-1903-02917,1,133/1975,18,4,0.2543688322368421,0.00021158796769757027,2019.0
Michael J. Wooldridge,w/MichaelWooldridge,journals/corr/abs-1903-02917,1,74/4904,18,4,0.2543688322368421,0.00021158796769757027,2019.0
Michael J. Wooldridge,w/MichaelWooldridge,journals/corr/abs-1903-02917,1,46/8333,18,4,0.2543688322368421,0.00021158796769757027,2019.0
Michael J. Wooldridge,w/MichaelWooldridge,journals/corr/abs-1905-11759,1,42/6178-1,18,2,0.2543688322368421,0.00021158796769757027,2019.0
Long Tran-Thanh,46/8333,journals/corr/abs-1906-06617,1,01/105,59,2,0.2857885315008373,0.0006935383385642581,2019.0
Long Tran-Thanh,46/8333,journals/corr/abs-1906-06617,1,30/6089,59,2,0.2857885315008373,0.0006935383385642581,2019.0
Long Tran-Thanh,46/8333,journals/corr/abs-1906-06617,1,84/6889-8,59,2,0.2857885315008373,0.0006935383385642581,2019.0
Qingyu Guo,74/4904,conf/www/GuoLAHHZZ19,1,l/ZhaoLi,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,conf/www/GuoLAHHZZ19,1,240/9410,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,conf/www/GuoLAHHZZ19,1,233/6209,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,conf/www/GuoLAHHZZ19,1,48/2807,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Qingyu Guo,74/4904,conf/www/GuoLAHHZZ19,1,178/8719,80,1,0.2879083161232147,0.0009403909675447567,2019.0
Zhao Li,l/ZhaoLi,conf/www/GuoLAHHZZ19,1,74/4904,29,1,0.2997032640949555,0.0003408917257349743,2019.0
Zhao Li,l/ZhaoLi,conf/www/GuoLAHHZZ19,1,240/9410,29,1,0.2997032640949555,0.0003408917257349743,2019.0
Zhao Li,l/ZhaoLi,conf/www/GuoLAHHZZ19,1,233/6209,29,1,0.2997032640949555,0.0003408917257349743,2019.0
Zhao Li,l/ZhaoLi,conf/www/GuoLAHHZZ19,1,48/2807,29,1,0.2997032640949555,0.0003408917257349743,2019.0
Zhao Li,l/ZhaoLi,conf/ijcai/ZhaoLALYC18,1,178/8719,29,2,0.2997032640949555,0.0003408917257349743,2018.0
Zhao Li,l/ZhaoLi,conf/ijcai/ZhaoLALYC18,1,42/6178-1,29,2,0.2997032640949555,0.0003408917257349743,2018.0
Jiarui Gan,133/1975,conf/ijcai/XiongGAMB15,1,165/3229,86,3,0.2860445626101783,0.0010109202901106135,2015.0
Jiarui Gan,133/1975,conf/ijcai/XiongGAMB15,1,b/AnaLCBazzan,86,2,0.2860445626101783,0.0010109202901106135,2015.0
Jiarui Gan,133/1975,conf/atal/GanAM14,1,m/ChunyanMiao,86,6,0.2860445626101783,0.0010109202901106135,2014.0
Haipeng Chen 0001,53/8073-1,conf/aaai/ChenASHSMS18,1,73/9853,32,1,0.2993678734537096,0.0003761563870179027,2018.0
Haipeng Chen 0001,53/8073-1,conf/aaai/ChenASHSMS18,1,135/6336,32,1,0.2993678734537096,0.0003761563870179027,2018.0
Haipeng Chen 0001,53/8073-1,conf/aaai/ChenASHSMS18,1,s/PeterStone,32,1,0.2993678734537096,0.0003761563870179027,2018.0
Haipeng Chen 0001,53/8073-1,journals/jsac/ChenANSM17,1,64/4397,32,2,0.2993678734537096,0.0003761563870179027,2017.0
Haipeng Chen 0001,53/8073-1,journals/jsac/ChenANSM17,1,m/ChunyanMiao,32,2,0.2993678734537096,0.0003761563870179027,2017.0
Sulin Liu,192/1289,conf/aaai/ZhaoAYLP18,1,178/8719,11,1,0.2675786002000486,0.00012930375803740405,2018.0
Sulin Liu,192/1289,conf/uai/YuLP17,1,208/4133,11,2,0.2675786002000486,0.00012930375803740405,2017.0
Sulin Liu,192/1289,conf/aaai/ZhaoAYLP18,1,42/6178-1,11,1,0.2675786002000486,0.00012930375803740405,2018.0
Sulin Liu,192/1289,journals/corr/LiuPH16,1,80/5412,11,5,0.2675786002000486,0.00012930375803740405,2016.0
Haipeng Chen 0001,53/8073-1,conf/aaai/XiongCZA18,1,165/3229,32,1,0.2993678734537096,0.0003761563870179027,2018.0
Haipeng Chen 0001,53/8073-1,conf/aaai/XiongCZA18,1,178/8719,32,1,0.2993678734537096,0.0003761563870179027,2018.0
Qingyu Guo,74/4904,conf/atal/WangGVTA18,1,78/2022-40,80,1,0.2879083161232147,0.0009403909675447567,2018.0
Qingyu Guo,74/4904,conf/atal/WangGVTA18,1,732160,80,1,0.2879083161232147,0.0009403909675447567,2018.0
Zhao Li,l/ZhaoLi,conf/ijcai/ZhaoLALYC18,1,98/8965,29,1,0.2997032640949555,0.0003408917257349743,2018.0
Zhao Li,l/ZhaoLi,conf/ijcai/ZhaoLALYC18,1,83/89,29,1,0.2997032640949555,0.0003408917257349743,2018.0
Zhao Li,l/ZhaoLi,conf/ijcai/ZhaoLALYC18,1,165/4058,29,1,0.2997032640949555,0.0003408917257349743,2018.0
Yifan Yang,83/89,conf/ijcai/ZhaoLALYC18,1,178/8719,11,1,0.2703780594405594,0.00012930375803740405,2018.0
Yifan Yang,83/89,conf/ijcai/ZhaoLALYC18,1,l/ZhaoLi,11,1,0.2703780594405594,0.00012930375803740405,2018.0
Yifan Yang,83/89,conf/ijcai/ZhaoLALYC18,1,98/8965,11,1,0.2703780594405594,0.00012930375803740405,2018.0
Yifan Yang,83/89,conf/ijcai/ZhaoLALYC18,1,165/4058,11,1,0.2703780594405594,0.00012930375803740405,2018.0
Yifan Yang,83/89,conf/ijcai/ZhaoLALYC18,1,42/6178-1,11,1,0.2703780594405594,0.00012930375803740405,2018.0
Haipeng Chen 0001,53/8073-1,journals/jsac/ChenANSM17,1,76/440,32,1,0.2993678734537096,0.0003761563870179027,2017.0
Haipeng Chen 0001,53/8073-1,conf/kdd/AnCPS16,1,55/6301,32,2,0.2993678734537096,0.0003761563870179027,2016.0
Haipeng Chen 0001,53/8073-1,conf/kdd/AnCPS16,1,s/VSSubrahmanian,32,2,0.2993678734537096,0.0003761563870179027,2016.0
Noseong Park,55/6301,conf/kdd/AnCPS16,1,53/8073-1,6,2,0.2540424002874595,7.052932256585676e-05,2016.0
Noseong Park,55/6301,conf/kdd/AnCPS16,1,s/VSSubrahmanian,6,2,0.2540424002874595,7.052932256585676e-05,2016.0
Noseong Park,55/6301,conf/kdd/AnCPS16,1,42/6178-1,6,2,0.2540424002874595,7.052932256585676e-05,2016.0
V. S. Subrahmanian,s/VSSubrahmanian,conf/kdd/AnCPS16,1,53/8073-1,6,2,0.2540424002874595,7.052932256585676e-05,2016.0
V. S. Subrahmanian,s/VSSubrahmanian,conf/kdd/AnCPS16,1,55/6301,6,2,0.2540424002874595,7.052932256585676e-05,2016.0
V. S. Subrahmanian,s/VSSubrahmanian,conf/kdd/AnCPS16,1,42/6178-1,6,2,0.2540424002874595,7.052932256585676e-05,2016.0
Shanshan Feng,149/1281,conf/aaai/FengCAC17,1,42/6178-1,40,1,0.3100974341301419,0.00047019548377237835,2017.0
Jiarui Gan,133/1975,conf/aaai/GanAV15,1,70/2217,86,3,0.2860445626101783,0.0010109202901106135,2015.0
Jiarui Gan,133/1975,conf/aaai/GanAVG17,1,163/8001,86,1,0.2860445626101783,0.0010109202901106135,2017.0
Qingyu Guo,74/4904,conf/ijcai/GuoABK17,1,24/5039,80,2,0.2879083161232147,0.0009403909675447567,2017.0
Qingyu Guo,74/4904,conf/ijcai/GuoABK17,1,95/1694,80,2,0.2879083161232147,0.0009403909675447567,2017.0
Qingyu Guo,74/4904,conf/atal/WangGA17,1,199/6413,80,1,0.2879083161232147,0.0009403909675447567,2017.0
Long Tran-Thanh,46/8333,conf/ijcai/ZhangATWGJ17,1,78/6727,59,1,0.2857885315008373,0.0006935383385642581,2017.0
Jiarui Gan,133/1975,conf/ijcai/ZhangATWGJ17,1,131/9490-1,86,1,0.2860445626101783,0.0010109202901106135,2017.0
Jiarui Gan,133/1975,conf/ijcai/ZhangATWGJ17,1,78/6727,86,1,0.2860445626101783,0.0010109202901106135,2017.0
Jiarui Gan,133/1975,conf/ijcai/ZhangATWGJ17,1,j/NicholasRJennings,86,1,0.2860445626101783,0.0010109202901106135,2017.0
Dacheng Tao,46/3391,journals/ijon/DingSTA16,1,63/6200,223,1,0.3410868741169578,0.0026213398220310095,2016.0
Dacheng Tao,46/3391,journals/ijon/DingSTA16,1,52/1213,223,1,0.3410868741169578,0.0026213398220310095,2016.0
Dacheng Tao,46/3391,journals/ijon/DingSTA16,1,42/6178-1,223,1,0.3410868741169578,0.0026213398220310095,2016.0
Qingyu Guo,74/4904,conf/atal/GuoAVTGM16,1,70/2217,80,1,0.2879083161232147,0.0009403909675447567,2016.0
Qingyu Guo,74/4904,journals/corr/abs-1902-09849,1,m/ChunyanMiao,80,3,0.2879083161232147,0.0009403909675447567,2019.0
Long Tran-Thanh,46/8333,conf/atal/GuoAVTGM16,1,70/2217,59,1,0.2857885315008373,0.0006935383385642581,2016.0
Long Tran-Thanh,46/8333,conf/atal/GuoAVTGM16,1,m/ChunyanMiao,59,1,0.2857885315008373,0.0006935383385642581,2016.0
Jiarui Gan,133/1975,conf/atal/XiongGAMS16,1,64/4397,86,1,0.2860445626101783,0.0010109202901106135,2016.0
Qingyu Guo,74/4904,conf/ijcai/GuoAZM16,1,90/9924,80,1,0.2879083161232147,0.0009403909675447567,2016.0
Jiarui Gan,133/1975,conf/ijcai/YinXGAJ15,1,31/10212,86,1,0.2860445626101783,0.0010109202901106135,2015.0
Jiarui Gan,133/1975,journals/corr/abs-1903-02917,1,04/1895,86,3,0.2860445626101783,0.0010109202901106135,2019.0
Jiarui Gan,133/1975,conf/ijcai/YinXGAJ15,1,59/3808,86,1,0.2860445626101783,0.0010109202901106135,2015.0
Philip S. Yu,y/PhilipSYu,conf/admi/2014,3,14/2589,89,1,0.3209260099863822,0.0010461849513935418,2015.0
Philip S. Yu,y/PhilipSYu,conf/admi/2014,3,50/1401,89,1,0.3209260099863822,0.0010461849513935418,2015.0
Philip S. Yu,y/PhilipSYu,conf/admi/2014,3,355018,89,1,0.3209260099863822,0.0010461849513935418,2015.0
Philip S. Yu,y/PhilipSYu,conf/admi/2014,3,41/3490,89,1,0.3209260099863822,0.0010461849513935418,2015.0
Philip S. Yu,y/PhilipSYu,conf/admi/2014,3,c/FransCoenen,89,1,0.3209260099863822,0.0010461849513935418,2015.0
Philip S. Yu,y/PhilipSYu,conf/admi/2014,3,42/6178-1,89,1,0.3209260099863822,0.0010461849513935418,2015.0
Jiarui Gan,133/1975,conf/ijcai/GanAWSS13,1,14/9212,86,1,0.2860445626101783,0.0010109202901106135,2013.0
Jiarui Gan,133/1975,conf/ijcai/GanAWSS13,1,87/285,86,1,0.2860445626101783,0.0010109202901106135,2013.0
Jiarui Gan,133/1975,conf/ijcai/GanAWSS13,1,52/1213,86,1,0.2860445626101783,0.0010109202901106135,2013.0
Yurong Cheng,09/10704,conf/kdd/LiC0W019,1,33/6315-1,28,4,0.2502591590604536,0.00032913683864066484,2019.0
Yurong Cheng,09/10704,conf/kdd/LiC0W019,1,c/LeiChen0002,28,4,0.2502591590604536,0.00032913683864066484,2019.0
Yurong Cheng,09/10704,journals/tkde/ChengYCGWL21,1,29/2032,28,1,0.2502591590604536,0.00032913683864066484,2021.0
Yurong Cheng,09/10704,conf/elm/LiWCS18,1,64/146,28,7,0.2502591590604536,0.00032913683864066484,2018.0
Yurong Cheng,09/10704,conf/elm/LiWCS18,1,70/1211,28,7,0.2502591590604536,0.00032913683864066484,2018.0
Ye Yuan 0001,33/6315-1,conf/kdd/LiC0W019,1,09/10704,23,4,0.2502654867256637,0.00027036240316911757,2019.0
Ye Yuan 0001,33/6315-1,conf/kdd/LiC0W019,1,c/LeiChen0002,23,4,0.2502654867256637,0.00027036240316911757,2019.0
Ye Yuan 0001,33/6315-1,journals/tkde/ChengYCGWL21,1,29/2032,23,1,0.2502654867256637,0.00027036240316911757,2021.0
Ye Yuan 0001,33/6315-1,conf/kdd/LiC0W019,1,64/146,23,5,0.2502654867256637,0.00027036240316911757,2019.0
Ye Yuan 0001,33/6315-1,conf/kdd/LiC0W019,1,70/1211,23,5,0.2502654867256637,0.00027036240316911757,2019.0
Lei Chen 0002,c/LeiChen0002,conf/kdd/LiC0W019,1,09/10704,29,4,0.2790369869192602,0.0003408917257349743,2019.0
Lei Chen 0002,c/LeiChen0002,conf/kdd/LiC0W019,1,33/6315-1,29,4,0.2790369869192602,0.0003408917257349743,2019.0
Lei Chen 0002,c/LeiChen0002,journals/tkde/ChengYCGWL21,1,29/2032,29,1,0.2790369869192602,0.0003408917257349743,2021.0
Lei Chen 0002,c/LeiChen0002,conf/kdd/LiC0W019,1,64/146,29,4,0.2790369869192602,0.0003408917257349743,2019.0
Lei Chen 0002,c/LeiChen0002,conf/kdd/LiC0W019,1,70/1211,29,4,0.2790369869192602,0.0003408917257349743,2019.0
Guoren Wang,64/146,conf/elm/LiWCS18,1,09/10704,33,7,0.2502654867256637,0.00038791127411221216,2018.0
Guoren Wang,64/146,conf/kdd/LiC0W019,1,33/6315-1,33,5,0.2502654867256637,0.00038791127411221216,2019.0
Guoren Wang,64/146,conf/kdd/LiC0W019,1,c/LeiChen0002,33,4,0.2502654867256637,0.00038791127411221216,2019.0
Guoren Wang,64/146,journals/tkde/ChengYCGWL21,1,29/2032,33,1,0.2502654867256637,0.00038791127411221216,2021.0
Guoren Wang,64/146,conf/elm/LiWCS18,1,70/1211,33,8,0.2502654867256637,0.00038791127411221216,2018.0
Pengcheng Wu,77/2927,journals/corr/abs-2102-02515,2,37/7763,33,1,0.2974873767732628,0.00038791127411221216,2021.0
Pengcheng Wu,77/2927,journals/corr/abs-2102-02515,2,70/1211,33,1,0.2974873767732628,0.00038791127411221216,2021.0
